<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201123,153800,239.9600000,240.1800000,239.9000000,240.1500000,268610
SBER,1,20201123,153900,240.1400000,240.2700000,240.1400000,240.1800000,37300
SBER,1,20201123,154000,240.1800000,240.2000000,240.1600000,240.1900000,13650
SBER,1,20201123,154100,240.2000000,240.2200000,240.1500000,240.2100000,46370
SBER,1,20201123,154200,240.2200000,240.2700000,240.1600000,240.1900000,40100
SBER,1,20201123,154300,240.1900000,240.2000000,240.1000000,240.1600000,24350
SBER,1,20201123,154400,240.1800000,240.1900000,240.0500000,240.1000000,59460
SBER,1,20201123,154500,240.1100000,240.1400000,240.1000000,240.1400000,31590
SBER,1,20201123,154600,240.1400000,240.2800000,240.1100000,240.2300000,58830
SBER,1,20201123,154700,240.2300000,240.2400000,240.1800000,240.2400000,21600
SBER,1,20201123,154800,240.2400000,240.2500000,240.1200000,240.2100000,20980
SBER,1,20201123,154900,240.1900000,240.2200000,240.1800000,240.2100000,15210
SBER,1,20201123,155000,240.1800000,240.3300000,240.1800000,240.3200000,84750
SBER,1,20201123,155100,240.3200000,240.4300000,240.3000000,240.4300000,85450
SBER,1,20201123,155200,240.4300000,240.4900000,240.4100000,240.4500000,161510
SBER,1,20201123,155300,240.4400000,240.7600000,240.4100000,240.7400000,344550
SBER,1,20201123,155400,240.7300000,240.8000000,240.6300000,240.7000000,191590
SBER,1,20201123,155500,240.6900000,240.8000000,240.6100000,240.7300000,50960
SBER,1,20201123,155600,240.7300000,240.8000000,240.7000000,240.7900000,40980
SBER,1,20201123,155700,240.8000000,240.8800000,240.7500000,240.8700000,52500
SBER,1,20201123,155800,240.8700000,240.8700000,240.6900000,240.7000000,214200
SBER,1,20201123,155900,240.6700000,240.7000000,240.5800000,240.6000000,21390
SBER,1,20201123,160000,240.6200000,240.6400000,240.5000000,240.5900000,34620
SBER,1,20201123,160100,240.5100000,240.5600000,240.4100000,240.4500000,53620
SBER,1,20201123,160200,240.4400000,240.4600000,240.2700000,240.3000000,107120
SBER,1,20201123,160300,240.3000000,240.3600000,240.2500000,240.2500000,89380
SBER,1,20201123,160400,240.2600000,240.4200000,240.2600000,240.3400000,112670
SBER,1,20201123,160500,240.3900000,240.3900000,240.2500000,240.2700000,28840
SBER,1,20201123,160600,240.2900000,240.4800000,240.2600000,240.4500000,28610
SBER,1,20201123,160700,240.4700000,240.4700000,240.3000000,240.3200000,41800
SBER,1,20201123,160800,240.3200000,240.3700000,240.2500000,240.3600000,22400
SBER,1,20201123,160900,240.3300000,240.3300000,240.2500000,240.2900000,57310
SBER,1,20201123,161000,240.2900000,240.3500000,240.1500000,240.3500000,148580
SBER,1,20201123,161100,240.3500000,240.3800000,240.3100000,240.3500000,24220
SBER,1,20201123,161200,240.3200000,240.3800000,240.3200000,240.3500000,58990
SBER,1,20201123,161300,240.3600000,240.3900000,240.3000000,240.3900000,22670
SBER,1,20201123,161400,240.3900000,240.4800000,240.3700000,240.4800000,25300
SBER,1,20201123,161500,240.4800000,240.6000000,240.3900000,240.5500000,97810
SBER,1,20201123,161600,240.5400000,240.5700000,240.3000000,240.3100000,53460
SBER,1,20201123,161700,240.3100000,240.3600000,240.3000000,240.3000000,27460
SBER,1,20201123,161800,240.3000000,240.3300000,240.2000000,240.2000000,51230
SBER,1,20201123,161900,240.2000000,240.2600000,240.0000000,240.1400000,157040
SBER,1,20201123,162000,240.1100000,240.1800000,240.1100000,240.1700000,30770
SBER,1,20201123,162100,240.1700000,240.1800000,240.0800000,240.1300000,27010
SBER,1,20201123,162200,240.1300000,240.2100000,240.1200000,240.1800000,40660
SBER,1,20201123,162300,240.1600000,240.1800000,240.1200000,240.1500000,22460
SBER,1,20201123,162400,240.1700000,240.1800000,240.1300000,240.1800000,13860
SBER,1,20201123,162500,240.1800000,240.2100000,240.1400000,240.2100000,21940
SBER,1,20201123,162600,240.2300000,240.2800000,240.2000000,240.2000000,28420
SBER,1,20201123,162700,240.2300000,240.2300000,240.1300000,240.1600000,21160
SBER,1,20201123,162800,240.1700000,240.1800000,240.0400000,240.0900000,38680
SBER,1,20201123,162900,240.1000000,240.1000000,240.0200000,240.0500000,28910
SBER,1,20201123,163000,240.0500000,240.1000000,240.0100000,240.0800000,31110
SBER,1,20201123,163100,240.0800000,240.0800000,239.9000000,239.9600000,107310
SBER,1,20201123,163200,239.9700000,240.0000000,239.9100000,239.9600000,22700
SBER,1,20201123,163300,239.9700000,240.0900000,239.9700000,240.0200000,53250
SBER,1,20201123,163400,240.0300000,240.0300000,239.9800000,240.0000000,880
SBER,1,20201123,163500,240.0000000,240.2600000,239.9900000,240.1200000,98270
SBER,1,20201123,163600,240.1200000,240.2500000,240.1000000,240.2100000,47600
SBER,1,20201123,163700,240.2100000,240.3100000,240.1700000,240.2100000,69330
SBER,1,20201123,163800,240.2300000,240.2900000,240.2100000,240.2800000,21220
SBER,1,20201123,163900,240.2800000,240.3200000,240.0100000,240.1000000,130280
SBER,1,20201123,164000,240.1000000,240.1400000,240.0600000,240.0800000,26150
SBER,1,20201123,164100,240.1300000,240.3200000,240.0600000,240.3000000,113030
SBER,1,20201123,164200,240.2400000,240.4300000,240.2400000,240.4200000,55670
SBER,1,20201123,164300,240.4200000,240.4200000,240.1200000,240.2000000,290880
SBER,1,20201123,164400,240.2000000,240.4300000,240.1000000,240.4300000,130660
SBER,1,20201123,164500,240.4300000,240.5000000,240.3300000,240.3800000,66760
SBER,1,20201123,164600,240.3900000,240.4500000,240.2500000,240.3900000,45760
SBER,1,20201123,164700,240.4000000,240.5600000,240.3800000,240.5300000,47340
SBER,1,20201123,164800,240.5400000,240.7000000,240.5000000,240.7000000,158470
SBER,1,20201123,164900,240.7000000,240.7200000,240.5700000,240.6400000,85610
SBER,1,20201123,165000,240.6400000,240.6600000,240.5300000,240.5500000,33950
SBER,1,20201123,165100,240.5800000,240.6300000,240.4600000,240.5000000,72760
SBER,1,20201123,165200,240.4900000,240.5000000,240.3600000,240.4000000,144720
SBER,1,20201123,165300,240.4000000,240.5900000,240.3300000,240.4000000,53750
SBER,1,20201123,165400,240.4500000,240.4500000,240.3200000,240.3800000,21570
SBER,1,20201123,165500,240.3200000,240.5000000,240.3000000,240.5000000,26050
SBER,1,20201123,165600,240.4700000,240.4700000,240.3200000,240.4000000,30800
SBER,1,20201123,165700,240.4200000,240.5500000,240.3400000,240.5500000,48480
SBER,1,20201123,165800,240.5300000,240.5500000,240.4300000,240.4800000,18000
SBER,1,20201123,165900,240.4700000,240.5900000,240.4700000,240.5500000,23250
SBER,1,20201123,170000,240.5600000,240.5800000,240.4700000,240.5300000,16280
SBER,1,20201123,170100,240.5100000,240.5900000,240.5100000,240.5200000,20790
SBER,1,20201123,170200,240.5600000,240.5900000,240.4900000,240.5900000,8560
SBER,1,20201123,170300,240.5700000,240.8000000,240.5700000,240.7300000,106390
SBER,1,20201123,170400,240.7300000,240.7400000,240.6400000,240.6400000,18180
SBER,1,20201123,170500,240.6700000,240.6700000,240.5800000,240.6200000,26920
SBER,1,20201123,170600,240.6100000,240.6100000,240.4800000,240.4900000,16940
SBER,1,20201123,170700,240.5000000,240.6500000,240.5000000,240.6000000,46710
SBER,1,20201123,170800,240.5400000,240.6000000,240.5300000,240.5900000,10470
SBER,1,20201123,170900,240.5800000,240.7900000,240.5700000,240.6700000,56760
SBER,1,20201123,171000,240.6800000,240.9900000,240.6100000,240.9000000,273510
SBER,1,20201123,171100,240.9800000,241.0100000,240.8600000,240.9600000,140500
SBER,1,20201123,171200,240.9800000,241.1600000,240.9700000,241.0700000,98920
SBER,1,20201123,171300,241.0600000,241.2000000,241.0100000,241.0800000,166660
SBER,1,20201123,171400,241.0800000,241.0900000,240.9600000,241.0000000,74270
SBER,1,20201123,171500,241.0000000,241.0500000,240.9500000,241.0300000,81760
SBER,1,20201123,171600,241.0500000,241.1300000,241.0500000,241.0900000,61290
SBER,1,20201123,171700,241.1000000,241.1300000,241.0700000,241.0800000,41690
SBER,1,20201123,171800,241.0600000,241.0700000,241.0100000,241.0700000,14510
SBER,1,20201123,171900,241.0600000,241.1400000,241.0300000,241.1200000,40430
SBER,1,20201123,172000,241.1000000,241.1500000,240.7600000,240.9300000,120040
SBER,1,20201123,172100,240.9200000,241.1500000,240.8000000,241.1300000,144600
SBER,1,20201123,172200,241.1200000,241.1900000,241.0700000,241.1800000,109950
SBER,1,20201123,172300,241.1500000,241.2200000,240.9800000,241.0900000,214530
SBER,1,20201123,172400,241.2000000,241.3000000,241.1100000,241.3000000,124250
SBER,1,20201123,172500,241.3000000,241.4600000,241.2500000,241.3900000,511190
SBER,1,20201123,172600,241.3800000,241.4000000,241.2800000,241.3100000,75180
SBER,1,20201123,172700,241.3100000,241.6800000,241.3100000,241.4900000,371940
SBER,1,20201123,172800,241.4900000,241.5000000,241.4000000,241.4800000,48400
SBER,1,20201123,172900,241.4800000,241.7900000,241.4800000,241.6200000,226710
SBER,1,20201123,173000,241.6000000,241.6200000,241.5200000,241.5200000,96750
SBER,1,20201123,173100,241.5500000,241.6500000,241.3400000,241.3700000,426530
SBER,1,20201123,173200,241.3900000,241.4000000,241.1300000,241.1400000,106380
SBER,1,20201123,173300,241.1800000,241.2000000,241.0800000,241.1200000,72730
SBER,1,20201123,173400,241.1600000,241.2300000,240.8600000,240.8600000,176520
SBER,1,20201123,173500,240.8600000,240.9000000,240.6500000,240.6600000,69740
SBER,1,20201123,173600,240.7400000,240.8000000,240.7100000,240.7700000,44830
SBER,1,20201123,173700,240.7700000,240.8600000,240.5700000,240.8600000,213910
SBER,1,20201123,173800,240.8500000,240.8500000,240.8000000,240.8200000,39050
SBER,1,20201123,173900,240.8000000,240.9700000,240.7900000,240.8900000,43930
SBER,1,20201123,174000,240.9500000,241.2000000,240.9500000,241.1500000,85460
SBER,1,20201123,174100,241.1500000,241.2000000,241.0700000,241.1800000,39630
SBER,1,20201123,174200,241.1700000,241.2000000,240.9900000,241.0800000,65270
SBER,1,20201123,174300,241.0800000,241.2000000,241.0700000,241.2000000,12010
SBER,1,20201123,174400,241.2100000,241.3100000,241.1300000,241.1400000,99460
SBER,1,20201123,174500,241.1500000,241.2100000,241.0500000,241.1600000,48650
SBER,1,20201123,174600,241.1700000,241.2200000,241.0000000,241.1800000,51030
SBER,1,20201123,174700,241.1800000,241.2000000,241.0300000,241.1400000,26780
SBER,1,20201123,174800,241.1000000,241.1400000,240.9000000,241.0900000,35580
SBER,1,20201123,174900,241.0900000,241.1300000,240.9000000,240.9900000,60880
SBER,1,20201123,175000,241.0000000,241.0900000,240.8600000,241.0600000,88160
SBER,1,20201123,175100,241.0700000,241.1800000,240.9700000,241.0300000,60410
SBER,1,20201123,175200,241.0900000,241.2000000,240.9900000,241.1200000,125690
SBER,1,20201123,175300,241.1200000,241.1800000,241.0900000,241.1800000,16670
SBER,1,20201123,175400,241.1800000,241.2000000,241.1200000,241.1900000,37150
SBER,1,20201123,175500,241.1900000,241.2000000,241.0500000,241.0700000,69890
SBER,1,20201123,175600,241.0700000,241.0700000,240.9000000,240.9500000,46480
SBER,1,20201123,175700,240.9400000,240.9800000,240.8000000,240.8300000,58010
SBER,1,20201123,175800,240.8300000,240.8900000,240.8000000,240.8600000,47900
SBER,1,20201123,175900,240.8400000,240.8700000,240.7100000,240.7500000,227490
SBER,1,20201123,180000,240.7800000,240.9400000,240.7200000,240.7700000,138960
SBER,1,20201123,180100,240.7800000,240.8300000,240.7000000,240.7100000,94960
SBER,1,20201123,180200,240.7000000,240.8300000,240.5800000,240.7500000,242760
SBER,1,20201123,180300,240.7100000,240.7500000,240.5700000,240.6700000,114750
SBER,1,20201123,180400,240.6500000,241.0000000,240.5500000,240.9900000,411410
SBER,1,20201123,180500,240.9900000,241.0200000,240.9200000,240.9700000,88240
SBER,1,20201123,180600,240.9700000,241.0700000,240.8000000,241.0400000,176600
SBER,1,20201123,180700,240.9900000,241.1100000,240.8800000,241.1000000,159900
SBER,1,20201123,180800,241.0900000,241.2000000,240.9500000,240.9900000,753460
SBER,1,20201123,180900,240.9900000,241.0800000,240.9400000,241.0500000,62260
SBER,1,20201123,181000,241.0400000,241.0400000,240.8000000,240.9100000,559890
SBER,1,20201123,181100,240.9200000,240.9400000,240.7500000,240.7600000,352530
SBER,1,20201123,181200,240.7600000,240.8600000,240.6500000,240.7400000,322090
SBER,1,20201123,181300,240.7500000,240.8800000,240.6900000,240.8100000,89480
SBER,1,20201123,181400,240.8100000,240.8800000,240.7400000,240.8200000,42420
SBER,1,20201123,181500,240.8500000,240.8800000,240.8000000,240.8400000,139410
SBER,1,20201123,181600,240.8700000,240.8700000,240.6800000,240.7500000,201900
SBER,1,20201123,181700,240.7600000,240.8900000,240.7500000,240.7800000,45970
SBER,1,20201123,181800,240.7900000,240.8600000,240.7500000,240.7500000,39690
SBER,1,20201123,181900,240.7000000,240.7500000,240.6700000,240.7300000,35240
SBER,1,20201123,182000,240.7500000,240.8800000,240.7000000,240.8400000,36420
SBER,1,20201123,182100,240.8400000,241.0400000,240.8100000,241.0100000,647590
SBER,1,20201123,182200,241.0100000,241.0500000,240.9000000,241.0000000,252130
SBER,1,20201123,182300,241.0100000,241.0600000,240.7000000,240.7100000,483250
SBER,1,20201123,182400,240.7400000,240.8400000,240.5900000,240.6100000,138330
SBER,1,20201123,182500,240.6200000,240.6200000,240.1800000,240.1800000,211780
SBER,1,20201123,182600,240.1800000,240.1800000,239.5000000,239.6800000,981760
SBER,1,20201123,182700,239.6000000,239.9600000,239.6000000,239.9000000,247610
SBER,1,20201123,182800,239.9300000,239.9400000,239.7800000,239.7800000,410140
SBER,1,20201123,182900,239.7900000,240.0000000,239.7600000,239.8100000,381100
SBER,1,20201123,183000,239.8000000,239.8500000,239.5700000,239.8100000,93630
SBER,1,20201123,183100,239.8100000,239.8900000,239.5000000,239.5200000,583740
SBER,1,20201123,183200,239.5600000,239.5900000,238.6600000,238.9600000,1391810
SBER,1,20201123,183300,238.9600000,239.3500000,238.9000000,239.3500000,207420
SBER,1,20201123,183400,239.3300000,239.4100000,239.2700000,239.3000000,155800
SBER,1,20201123,183500,239.2800000,239.3000000,238.8800000,238.9800000,321880
SBER,1,20201123,183600,238.9800000,238.9800000,238.6600000,238.8900000,601640
SBER,1,20201123,183700,238.8800000,238.9000000,238.5200000,238.6000000,933400
SBER,1,20201123,183800,238.6000000,238.6700000,238.5300000,238.6700000,156890
SBER,1,20201123,183900,238.6700000,238.7800000,238.6300000,238.7700000,126280
SBER,1,20201123,184000,238.7800000,238.7800000,238.7100000,238.7300000,63720
SBER,1,20201123,184600,238.8400000,238.8400000,238.8400000,238.8400000,1523350
SBER,1,20201123,184700,238.8400000,238.8400000,238.8400000,238.8400000,1250
SBER,1,20201123,184800,238.8400000,238.8400000,238.8400000,238.8400000,141520
SBER,1,20201123,184900,238.8400000,238.8400000,238.8400000,238.8400000,1190
SBER,1,20201123,185000,238.8400000,238.8400000,238.8400000,238.8400000,30
SBER,1,20201123,190500,238.9000000,238.9000000,238.9000000,238.9000000,5360
SBER,1,20201123,190600,238.9000000,239.3000000,238.9000000,239.1500000,118040
SBER,1,20201123,190700,239.2500000,239.4200000,239.2000000,239.3400000,40700
SBER,1,20201123,190800,239.3400000,239.4200000,239.3300000,239.3900000,21120
SBER,1,20201123,190900,239.3800000,239.4000000,239.3000000,239.3800000,28730
SBER,1,20201123,191000,239.3500000,239.4000000,239.1000000,239.1800000,58200
SBER,1,20201123,191100,239.1100000,239.1500000,238.7700000,238.7700000,85150
SBER,1,20201123,191200,238.7700000,238.8400000,238.7100000,238.7600000,30560
SBER,1,20201123,191300,238.7500000,238.9100000,238.7500000,238.8300000,24800
SBER,1,20201123,191400,238.7500000,238.7500000,238.5700000,238.6200000,24380
SBER,1,20201123,191500,238.6200000,238.9000000,238.5700000,238.7100000,117340
SBER,1,20201123,191600,238.6400000,238.7400000,238.6100000,238.7200000,24120
SBER,1,20201123,191700,238.7200000,238.8900000,238.6000000,238.8700000,35190
SBER,1,20201123,191800,238.7600000,238.9100000,238.7600000,238.9100000,14300
SBER,1,20201123,191900,238.9100000,239.0900000,238.9000000,239.0000000,27650
SBER,1,20201123,192000,239.0500000,239.3200000,239.0000000,239.3100000,69630
SBER,1,20201123,192100,239.2500000,239.2700000,239.0300000,239.1000000,21880
SBER,1,20201123,192200,239.0900000,239.3000000,239.0100000,239.1000000,95990
SBER,1,20201123,192300,239.1500000,239.2900000,239.0600000,239.2000000,16490
SBER,1,20201123,192400,239.1500000,239.2000000,239.0600000,239.1600000,43150
SBER,1,20201123,192500,239.1300000,239.3200000,239.1000000,239.1000000,45790
SBER,1,20201123,192600,239.1700000,239.4600000,239.1100000,239.4300000,35590
SBER,1,20201123,192700,239.4200000,239.5200000,239.3500000,239.3800000,15360
SBER,1,20201123,192800,239.4100000,239.5900000,239.3900000,239.5900000,17170
SBER,1,20201123,192900,239.5900000,239.6900000,239.5000000,239.5200000,83290
SBER,1,20201123,193000,239.5800000,239.6700000,239.5100000,239.5200000,23570
SBER,1,20201123,193100,239.5300000,239.6700000,239.5200000,239.6000000,16010
SBER,1,20201123,193200,239.6200000,239.6400000,239.5400000,239.5700000,31120
SBER,1,20201123,193300,239.5800000,239.6400000,239.5500000,239.6200000,30070
SBER,1,20201123,193400,239.5800000,239.6200000,239.5800000,239.6100000,8650
SBER,1,20201123,193500,239.6000000,239.6100000,239.5700000,239.6000000,12040
SBER,1,20201123,193600,239.6100000,239.6100000,239.5700000,239.5700000,37440
SBER,1,20201123,193700,239.6000000,239.6200000,239.5700000,239.5700000,36330
SBER,1,20201123,193800,239.6100000,239.7000000,239.5700000,239.6700000,68070
SBER,1,20201123,193900,239.6000000,239.6900000,239.5700000,239.5800000,42990
SBER,1,20201123,194000,239.6700000,239.6700000,239.5500000,239.5500000,88340
SBER,1,20201123,194100,239.5500000,239.5500000,239.3600000,239.3900000,28120
SBER,1,20201123,194200,239.4000000,239.4500000,239.3500000,239.3500000,6520
SBER,1,20201123,194300,239.3300000,239.3700000,239.2700000,239.3000000,22660
SBER,1,20201123,194400,239.3000000,239.3600000,239.2000000,239.3200000,63010
SBER,1,20201123,194500,239.3800000,239.3800000,239.2500000,239.3800000,18010
SBER,1,20201123,194600,239.3800000,239.4600000,239.3200000,239.3700000,7820
SBER,1,20201123,194700,239.4400000,239.4400000,239.3300000,239.4200000,2070
SBER,1,20201123,194800,239.4000000,239.4000000,239.3000000,239.3800000,4050
SBER,1,20201123,194900,239.3200000,239.4200000,239.3000000,239.4200000,16060
SBER,1,20201123,195000,239.4000000,239.5300000,239.4000000,239.4000000,7420
SBER,1,20201123,195100,239.4200000,239.5900000,239.4200000,239.5800000,5920
SBER,1,20201123,195200,239.5800000,239.6000000,239.5100000,239.5100000,7200
SBER,1,20201123,195300,239.5900000,239.6200000,239.4900000,239.5000000,22000
